ID	parent class	label	Equivalence axiom	Subclass axiom	definition	definition source	comment	Industry IDs	Exact Synonym	see also	created	contributor	curation status	image	term requested by	Mapping to ID_mapping table	Curation notes
FOODON:02000395	piece of ostrich meat	ostrich outside thigh			A boneless cut which is the largest major outside muscle system of the thigh and lies to the outside (laterally) of the fan.			https://inspection.canada.ca/food-labels/labelling/industry/meat-and-poultry-products/ostrich/eng/1331671248457/1331671319522			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000396	ostrich outside thigh	ostrich outside thigh (raw)	'ostrich outside thigh' and 'has quality' some 'raw'		A raw ostrich outside thigh.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000397	piece of ostrich meat	ostrich top strip			A meat cut that is the rectangular shaped muscle (iliotibialis cranialis) and is the most anterior muscle in the thigh.			https://inspection.canada.ca/food-labels/labelling/industry/meat-and-poultry-products/ostrich/eng/1331671248457/1331671319522			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000398	ostrich top strip	ostrich top strip (raw)	'ostrich top strip' and 'has quality' some 'raw'		A raw ostrich top strip cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000433	piece of ostrich meat	ostrich tenderloin			An ostrich meat cut from the inner muscle along the backbone (the iliopsoas muscle). It is the most tender cut, known for its fine texture and mild flavor, often used for grilling, pan-searing, or roasting.						2025-01-30T11:48:21Z						
FOODON:02000434	ostrich tenderloin	ostrich tenderloin (raw)	'ostrich tenderloin' and 'has quality' some 'raw'		A raw ostrich tenderloin cut.						2025-01-30T11:48:21Z						
FOODON:00005419	piece of ostrich meat	ostrich top loin			A meat cut taken from the back (dorsal) portion of an ostrich.						2025-01-30T11:48:21Z						
FOODON:00005420	ostrich top loin	ostrich top loin (raw)	'ostrich top loin' and 'has quality' some 'raw'		A raw ostrich top loin cut.						2025-01-30T11:48:21Z						
		Elk cuts															
FOODON:02000399	elk roast	elk eye of round roast			A cut of meat that is found between the top and bottom round roast located on both hindquarters of the elk.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000400	elk eye of round roast	elk eye of round roast (raw)	'elk eye of round roast' and 'has quality' some 'raw'		A raw elk eye of round roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
																	
																	
FOODON:00005421	elk primal cut	elk loin			An elk primal cut from the back of the animal, located along the spine. 						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005422	elk primal cut	elk round			An elk primal cut from the upper rear leg,						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005423	elk sub-primal cut	elk tenderloin			An elk sub-primal cut taken from the inner muscle along the spine.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866					
		chicken cuts															
		Turkey cuts															
		Bison cuts															
FOODON:02000439	bison primal cut	bison sirloin		'derives from' some 'bison carcass'	A bison primal cut that is contained within the larger cut 'bison loin'. It is located between the short loin and the round and includes the hip section and ends at the socket of the pelvis.		Further separated into the Top and Bottom Sirloin Butt.				2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000440	bison sirloin	bison sirloin (raw)	'bison sirloin' and 'has quality' some 'raw'		A raw bison sirloin cut.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000441	beef sub-primal cut	bison top sirloin butt		'derives from' some 'bison sirloin'	A bison cut that is located behind the short loin on the top back end of the animal.		The name originates from its anatomical location on the “Top” (dorsal) of the Sirloin.				2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000442	bison top sirloin butt	bison top sirloin butt (raw)	'bison top sirloin butt' and 'has quality' some 'raw'		A raw bison top sirloin butt.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000423	animal retail cut	bison retail cut			A bison meat cut that is derived from a sub-primal, individual muscle cut or minor primal cut.												
FOODON:02000424	bison retail cut	bison steak			A bison meat cut that has a flat-cut appearance.												
FOODON:02000443	bison steak	bison top sirloin steak	'bison steak' and 'derives from' some 'bison top sirloin butt'		A steak cut from the bison top sirloin butt.		The name originates from its anatomical location on the “Top” (dorsal) of the Sirloin.				2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000444	bison top sirloin steak	bison top sirloin steak (raw)	'bison top sirloin steak' and 'has quality' some 'raw'		A raw bison top sirloin steak.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000445	bison primal cut	bison round		'derives from' some 'bison carcass'	A bison cut that comes from the 'round', the rear leg of the bison.		Sometimes referred to as the “bison Hip.”				2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000446	bison round	bison round (raw)	'bison round' and 'has quality' some 'raw'		A raw bison round cut.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000447	bison sub-primal cut	bison top round		'derives from' some 'bison round'	A bison cut that comes from the inside of the rear leg.		Given the name “Top” because anatomically it is located directly above the Bottom Round and the Eye of Round in the Round primal.		bison top (inside) round		2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000448	bison top round	bison top round (raw)	'bison top round' and 'has quality' some 'raw'		A raw bison top round cut.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000449	bison steak	bison top round steak	'bison steak' and 'derives from' some 'bison top round'		A steak cut from the bison top round.				bison inside round steak		2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000450	bison top round steak	bison top round steak (raw)	'bison top round steak' and 'has quality' some 'raw'		A raw bison top round steak.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000451	bison steak	bison ribeye steak		'derives from' some 'beef ribeye roll (lip on)'	A bison steak that is a cut from the rib-eye roast.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000452	bison ribeye steak	bison ribeye steak (raw)	'bison ribeye steak' and 'has quality' some 'raw'		A raw bison ribeye steak.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000453	bison primal cut	bison chuck		'derives from' some 'bison carcass'	A bison cut that extends from the neck to the fifth rib and includes the shoulder blade and upper arm.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000454	bison chuck	bison chuck (raw)	'bison chuck' and 'has quality' some 'raw'		A raw bison chuck cut.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866					
FOODON:02000455	bison sub-primal cut	bison shoulder clod		'derives from' some 'bison chuck'	A bison sub-primal cut which is  large muscle system which lies dorsal and posterior to the elbow joint, ventral and posterior to the ridge of the scapula (blade bone) and is anterior to the 6th rib.		Centred around the scapula or blade bone in the Chuck. Scapula is removed to make this a boneless subprimal.			https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000456	bison shoulder clod	bison shoulder clod (raw)	'bison shoulder clod' and 'has quality' some 'raw'		A raw bison shoulder clod.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Buffalo cuts															
FOODON:02000457	buffalo primal cut	buffalo round		'derives from' some 'buffalo carcass'	A buffalo cut that comes from the 'round', the rear leg of the buffalo.		Sometimes referred to as the “buffalo Hip.”			\	2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000458	buffalo round	buffalo round (raw)	'buffalo round' and 'has quality' some 'raw'		A raw buffalo round cut.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000459	buffalo sub-primal cut	buffalo top round		'derives from' some 'buffalo round'	A buffalo cut that comes from the inside of the rear leg.		Given the name “Top” because anatomically it is located directly above the Bottom Round and the Eye of Round in the Round primal.		buffalo top (inside) round		2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000460	buffalo top round	buffalo top round (raw)	'buffalo top round' and 'has quality' some 'raw'		A raw buffalo top round cut.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:00004544	animal retail cut	buffalo retail cut			A buffalo meat cut that is derived from a sub-primal, individual muscle cut or minor primal cut.						2025-01-30T11:48:21Z						
FOODON:00004545	buffalo retail cut	buffalo steak			A buffalo meat cut that has a flat-cut appearance.						2025-01-30T11:48:21Z						
FOODON:02000461	buffalo steak	buffalo top round steak	'buffalo steak' and 'derives from' some 'buffalo top round'		A steak cut from the buffalo top round.				inside round steak		2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000462	buffalo top round steak	buffalo top round steak (raw)	'buffalo top round steak' and 'has quality' some 'raw'		A raw buffalo top round steak.						2023-10-10T15:20:43Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Reindeer/Caribou cuts															
FOODON:00005424	reindeer primal cut	reindeer round		'derives from' some 'deer carcass'	A reindeer cut that comes from the 'round', the rear leg of the deer.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005425	reindeer sub-primal cut	reindeer rump		'derives from' some 'deer round'	A reindeer meat cut from the upper rear leg that includes muscles from the hip area.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005426	reindeer primal cut	reindeer shoulder		'derives from' some 'deer carcass'	A reindeer primal cut that is the upper foreleg, extending from the elbow joint to the shoulder blade (scapula).						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005427	butchery cut of deer	reindeer hind quarter			The rear half of the carcass.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
																	
		Deer cuts															
FOODON:00005428	deer primal cut	deer loin		'derives from' some 'deer carcass'	A deer primal cut that comes from the back portion of a deer, typically from the muscles along the spine. 						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005429	deer sub-primal cut	deer tenderloin		'derives from' some 'deer loin'	A deer sub-primal cut from the inner spine, extending from the last rib to the pelvis, known for being the most tender cut of venison due to its minimal use during movement.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005430	deer tenderloin	deer tenderloin (raw)	'deer tenderloin' and 'has quality' some 'raw'		A raw deer tenderloin cut.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005431	deer primal cut	deer round		'derives from' some 'deer carcass'	A deer cut that comes from the 'round', the rear leg of the deer.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005432	deer sub-primal cut	deer top round		'derives from' some 'deer round'	A deer cut that comes from the upper part of the rear leg.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005433	deer primal cut	deer shoulder		'derives from' some 'deer carcass'	A deer primal cut that is the upper foreleg, extending from the elbow joint to the shoulder blade (scapula)						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005434	deer shoulder	deer shoulder (raw)	'deer shoulder' and 'has quality' some 'raw'		A raw deer shoulder.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005435	deer sub-primal cut	deer shoulder clod		'derives from' some 'deer shoulder'	A deer sub-primal cut that is a large muscle group located dorsal and posterior to the elbow joint, ventral and posterior to the scapula (shoulder blade), and anterior to the 6th rib.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005436	deer shoulder clod	deer shoulder clod (raw)	'deer shoulder clod' and 'has quality' some 'raw'		A raw deer shoulder clod.						2025-01-30T11:48:21Z	https://orcid.org/0000-0001-5275-8866					
FOODON:00005451																	
FOODON:00005452																	
